"","Country","CreationDate","CountTotalUsers","CountTotalUsersStack"
"4278","Pakistan","2014-07",3,88
"4279","Pakistan","2014-08",5,93
"4280","Pakistan","2014-09",6,99
"4281","Pakistan","2014-10",3,102
"4282","Pakistan","2014-11",2,104
"4283","Pakistan","2014-12",2,106
"4284","Pakistan","2015-01",3,109
"4285","Pakistan","2015-02",4,113
"4286","Pakistan","2015-03",3,116
"4287","Pakistan","2015-04",3,119
"4288","Pakistan","2015-05",4,123
"4289","Pakistan","2015-06",6,129
"4290","Pakistan","2015-07",3,132
"4291","Pakistan","2015-08",6,138
"4292","Pakistan","2015-09",9,147
"4293","Pakistan","2015-10",9,156
"4294","Pakistan","2015-11",5,161
"4295","Pakistan","2015-12",8,169
"4296","Pakistan","2016-01",4,173
"4297","Pakistan","2016-02",7,180
"4298","Pakistan","2016-03",11,191
"4299","Pakistan","2016-04",2,193
"4300","Pakistan","2016-05",7,200
"4301","Pakistan","2016-06",4,204
"4302","Pakistan","2016-07",9,213
"4303","Pakistan","2016-08",11,224
"4304","Pakistan","2016-09",4,228
"4305","Pakistan","2016-10",9,237
"4306","Pakistan","2016-11",6,243
"4307","Pakistan","2016-12",8,251
"4308","Pakistan","2017-01",7,258
"4309","Pakistan","2017-02",5,263
"4310","Pakistan","2017-03",7,270
"4311","Pakistan","2017-04",6,276
"4312","Pakistan","2017-05",5,281
"4313","Pakistan","2017-06",5,286
"4314","Pakistan","2017-07",5,291
"4315","Pakistan","2017-08",11,302
"4316","Pakistan","2017-09",4,306
"4317","Pakistan","2017-10",9,315
"4318","Pakistan","2017-11",5,320
"4319","Pakistan","2017-12",9,329
"4320","Pakistan","2018-01",5,334
"4321","Pakistan","2018-03",7,341
"4322","Pakistan","2018-04",8,349
"4323","Pakistan","2018-05",4,353
"4324","Pakistan","2018-06",4,357
"4325","Pakistan","2018-07",12,369
"4326","Pakistan","2018-08",9,378
"4327","Pakistan","2018-09",8,386
"4328","Pakistan","2018-10",13,399
"4329","Pakistan","2018-11",11,410
"4330","Palestinian Territories","2011-04",1,1
"4331","Palestinian Territories","2014-10",1,2
"4332","Palestinian Territories","2017-05",1,3
"4333","Panama","2011-05",1,1
"4334","Panama","2012-10",1,2
"4335","Panama","2014-06",1,3
"4336","Panama","2015-02",1,4
"4337","Panama","2015-08",1,5
"4338","Panama","2015-11",1,6
"4339","Panama","2016-02",1,7
"4340","Panama","2016-09",2,9
"4341","Panama","2017-04",1,10
"4342","Panama","2017-06",2,12
"4343","Panama","2017-09",1,13
"4344","Panama","2018-07",1,14
"4345","Papua New Guinea","2015-04",1,1
"4346","Paraguay","2010-08",1,1
"4347","Paraguay","2012-01",1,2
"4348","Paraguay","2014-06",1,3
"4349","Paraguay","2015-02",1,4
"4350","Paraguay","2015-03",1,5
"4351","Paraguay","2015-05",1,6
"4352","Paraguay","2015-08",1,7
"4353","Paraguay","2015-09",1,8
"4354","Paraguay","2015-10",1,9
"4355","Paraguay","2016-01",1,10
"4356","Paraguay","2016-03",1,11
"4357","Paraguay","2016-04",2,13
"4358","Paraguay","2016-09",1,14
"4359","Paraguay","2016-12",1,15
"4360","Paraguay","2017-02",1,16
"4361","Paraguay","2018-01",1,17
"4362","Paraguay","2018-05",1,18
"4363","Paraguay","2018-10",1,19
"4364","Peru","2011-09",2,2
"4365","Peru","2011-10",1,3
"4366","Peru","2011-12",1,4
"4367","Peru","2012-07",1,5
"4368","Peru","2013-01",1,6
"4369","Peru","2013-02",1,7
"4370","Peru","2013-03",3,10
"4371","Peru","2013-04",1,11
"4372","Peru","2013-07",1,12
"4373","Peru","2013-09",1,13
"4374","Peru","2013-10",1,14
"4375","Peru","2013-11",2,16
"4376","Peru","2014-01",2,18
"4377","Peru","2014-05",1,19
"4378","Peru","2014-06",1,20
"4379","Peru","2014-07",1,21
"4380","Peru","2014-08",1,22
"4381","Peru","2014-09",1,23
"4382","Peru","2014-10",2,25
"4383","Peru","2015-05",3,28
"4384","Peru","2015-11",1,29
"4385","Peru","2015-12",1,30
"4386","Peru","2016-03",2,32
"4387","Peru","2016-05",1,33
"4388","Peru","2016-07",1,34
"4389","Peru","2017-02",1,35
"4390","Peru","2017-04",1,36
"4391","Peru","2017-05",1,37
"4392","Peru","2017-09",1,38
"4393","Peru","2017-11",1,39
"4394","Peru","2018-04",1,40
"4395","Peru","2018-05",1,41
"4396","Peru","2018-07",1,42
"4397","Peru","2018-08",1,43
"4398","Peru","2018-09",1,44
"4399","Peru","2018-10",1,45
"4400","Philippines","2010-12",1,1
"4401","Philippines","2011-01",1,2
"4402","Philippines","2011-02",1,3
"4403","Philippines","2011-04",1,4
"4404","Philippines","2011-05",1,5
"4405","Philippines","2011-06",3,8
"4406","Philippines","2011-07",2,10
"4407","Philippines","2011-08",1,11
"4408","Philippines","2011-11",1,12
"4409","Philippines","2011-12",1,13
"4410","Philippines","2012-01",1,14
"4411","Philippines","2012-02",1,15
"4412","Philippines","2012-03",3,18
"4413","Philippines","2012-04",2,20
"4414","Philippines","2012-05",1,21
"4415","Philippines","2012-06",3,24
"4416","Philippines","2012-07",3,27
"4417","Philippines","2012-08",1,28
"4418","Philippines","2012-10",2,30
"4419","Philippines","2012-11",1,31
"4420","Philippines","2012-12",1,32
"4421","Philippines","2013-01",3,35
"4422","Philippines","2013-03",1,36
"4423","Philippines","2013-05",1,37
"4424","Philippines","2013-06",2,39
"4425","Philippines","2013-07",3,42
"4426","Philippines","2013-09",1,43
"4427","Philippines","2013-10",2,45
"4428","Philippines","2013-12",2,47
"4429","Philippines","2014-02",4,51
"4430","Philippines","2014-03",2,53
"4431","Philippines","2014-04",3,56
"4432","Philippines","2014-06",3,59
"4433","Philippines","2014-07",2,61
"4434","Philippines","2014-08",2,63
"4435","Philippines","2014-09",5,68
"4436","Philippines","2014-10",5,73
"4437","Philippines","2014-11",2,75
"4438","Philippines","2014-12",2,77
"4439","Philippines","2015-01",6,83
"4440","Philippines","2015-03",1,84
"4441","Philippines","2015-04",5,89
"4442","Philippines","2015-05",1,90
"4443","Philippines","2015-06",6,96
"4444","Philippines","2015-07",1,97
"4445","Philippines","2015-08",4,101
"4446","Philippines","2015-09",1,102
"4447","Philippines","2015-10",2,104
"4448","Philippines","2015-11",6,110
"4449","Philippines","2016-03",4,114
"4450","Philippines","2016-04",1,115
"4451","Philippines","2016-05",5,120
"4452","Philippines","2016-06",3,123
"4453","Philippines","2016-07",2,125
"4454","Philippines","2016-08",5,130
"4455","Philippines","2016-09",5,135
"4456","Philippines","2016-10",1,136
"4457","Philippines","2016-11",3,139
"4458","Philippines","2016-12",1,140
"4459","Philippines","2017-01",5,145
"4460","Philippines","2017-02",4,149
"4461","Philippines","2017-03",2,151
"4462","Philippines","2017-04",3,154
"4463","Philippines","2017-05",1,155
"4464","Philippines","2017-06",5,160
"4465","Philippines","2017-07",6,166
"4466","Philippines","2017-08",4,170
"4467","Philippines","2017-09",4,174
"4468","Philippines","2017-10",4,178
"4469","Philippines","2017-11",5,183
"4470","Philippines","2017-12",4,187
"4471","Philippines","2018-01",1,188
"4472","Philippines","2018-02",2,190
"4473","Philippines","2018-04",2,192
"4474","Philippines","2018-05",5,197
"4475","Philippines","2018-06",6,203
"4476","Philippines","2018-07",4,207
"4477","Philippines","2018-08",3,210
"4478","Philippines","2018-09",3,213
"4479","Philippines","2018-10",6,219
"4480","Philippines","2018-11",4,223
"4481","Pitcairn Islands","2018-06",1,1
"4482","Poland","2010-08",1,1
"4483","Poland","2010-09",1,2
"4484","Poland","2010-11",1,3
"4485","Poland","2010-12",5,8
"4486","Poland","2011-01",4,12
"4487","Poland","2011-02",2,14
"4488","Poland","2011-03",2,16
"4489","Poland","2011-04",4,20
"4490","Poland","2011-05",1,21
"4491","Poland","2011-06",2,23
"4492","Poland","2011-07",4,27
"4493","Poland","2011-09",4,31
"4494","Poland","2011-10",3,34
"4495","Poland","2011-11",6,40
"4496","Poland","2011-12",2,42
"4497","Poland","2012-01",6,48
"4498","Poland","2012-02",1,49
"4499","Poland","2012-03",6,55
"4500","Poland","2012-04",5,60
"4501","Poland","2012-05",1,61
"4502","Poland","2012-06",3,64
"4503","Poland","2012-07",5,69
"4504","Poland","2012-08",6,75
"4505","Poland","2012-09",4,79
"4506","Poland","2012-10",5,84
"4507","Poland","2012-11",2,86
"4508","Poland","2012-12",5,91
"4509","Poland","2013-01",4,95
"4510","Poland","2013-02",3,98
"4511","Poland","2013-03",9,107
"4512","Poland","2013-04",5,112
"4513","Poland","2013-05",6,118
"4514","Poland","2013-06",6,124
"4515","Poland","2013-07",1,125
"4516","Poland","2013-08",4,129
"4517","Poland","2013-09",2,131
"4518","Poland","2013-10",6,137
"4519","Poland","2013-11",4,141
"4520","Poland","2013-12",5,146
"4521","Poland","2014-01",7,153
"4522","Poland","2014-02",5,158
"4523","Poland","2014-03",5,163
"4524","Poland","2014-04",10,173
"4525","Poland","2014-05",9,182
"4526","Poland","2014-06",4,186
"4527","Poland","2014-07",4,190
"4528","Poland","2014-08",6,196
"4529","Poland","2014-09",4,200
"4530","Poland","2014-10",13,213
"4531","Poland","2014-11",12,225
"4532","Poland","2014-12",11,236
"4533","Poland","2015-01",6,242
"4534","Poland","2015-02",7,249
"4535","Poland","2015-03",8,257
"4536","Poland","2015-04",6,263
"4537","Poland","2015-05",13,276
"4538","Poland","2015-06",11,287
"4539","Poland","2015-07",13,300
"4540","Poland","2015-08",10,310
"4541","Poland","2015-09",4,314
"4542","Poland","2015-10",15,329
"4543","Poland","2015-11",15,344
"4544","Poland","2015-12",8,352
"4545","Poland","2016-01",12,364
"4546","Poland","2016-02",10,374
"4547","Poland","2016-03",13,387
"4548","Poland","2016-04",5,392
"4549","Poland","2016-05",9,401
"4550","Poland","2016-06",7,408
"4551","Poland","2016-07",6,414
"4552","Poland","2016-08",8,422
"4553","Poland","2016-09",13,435
"4554","Poland","2016-10",8,443
"4555","Poland","2016-11",8,451
"4556","Poland","2016-12",11,462
"4557","Poland","2017-01",12,474
"4558","Poland","2017-02",7,481
"4559","Poland","2017-03",6,487
"4560","Poland","2017-04",10,497
"4561","Poland","2017-05",8,505
"4562","Poland","2017-06",8,513
"4563","Poland","2017-07",8,521
"4564","Poland","2017-08",9,530
"4565","Poland","2017-09",7,537
"4566","Poland","2017-10",13,550
"4567","Poland","2017-11",14,564
"4568","Poland","2017-12",13,577
"4569","Poland","2018-01",12,589
"4570","Poland","2018-02",12,601
"4571","Poland","2018-03",10,611
"4572","Poland","2018-04",7,618
"4573","Poland","2018-05",11,629
"4574","Poland","2018-06",10,639
"4575","Poland","2018-07",8,647
"4576","Poland","2018-08",8,655
"4577","Poland","2018-09",15,670
"4578","Poland","2018-10",14,684
"4579","Poland","2018-11",16,700
"4580","Portugal","2010-08",2,2
"4581","Portugal","2010-10",1,3
"4582","Portugal","2010-11",2,5
"4583","Portugal","2011-01",4,9
"4584","Portugal","2011-02",1,10
"4585","Portugal","2011-03",2,12
"4586","Portugal","2011-04",3,15
"4587","Portugal","2011-05",1,16
"4588","Portugal","2011-06",4,20
"4589","Portugal","2011-07",2,22
"4590","Portugal","2011-08",4,26
"4591","Portugal","2011-09",3,29
"4592","Portugal","2011-10",2,31
"4593","Portugal","2011-11",3,34
"4594","Portugal","2011-12",3,37
"4595","Portugal","2012-01",5,42
"4596","Portugal","2012-02",3,45
"4597","Portugal","2012-03",4,49
"4598","Portugal","2012-04",3,52
"4599","Portugal","2012-05",4,56
"4600","Portugal","2012-06",2,58
"4601","Portugal","2012-07",2,60
"4602","Portugal","2012-08",3,63
"4603","Portugal","2012-09",1,64
"4604","Portugal","2012-10",3,67
"4605","Portugal","2012-11",4,71
"4606","Portugal","2012-12",3,74
"4607","Portugal","2013-01",2,76
"4608","Portugal","2013-02",2,78
"4609","Portugal","2013-03",3,81
"4610","Portugal","2013-04",1,82
"4611","Portugal","2013-05",3,85
"4612","Portugal","2013-06",1,86
"4613","Portugal","2013-07",3,89
"4614","Portugal","2013-08",3,92
"4615","Portugal","2013-09",5,97
"4616","Portugal","2013-10",4,101
"4617","Portugal","2013-11",1,102
"4618","Portugal","2013-12",2,104
"4619","Portugal","2014-01",4,108
"4620","Portugal","2014-02",6,114
"4621","Portugal","2014-03",4,118
"4622","Portugal","2014-04",4,122
"4623","Portugal","2014-05",2,124
"4624","Portugal","2014-06",2,126
"4625","Portugal","2014-07",2,128
"4626","Portugal","2014-08",1,129
"4627","Portugal","2014-09",6,135
"4628","Portugal","2014-10",4,139
"4629","Portugal","2014-11",7,146
"4630","Portugal","2014-12",6,152
"4631","Portugal","2015-01",6,158
"4632","Portugal","2015-02",4,162
"4633","Portugal","2015-03",5,167
"4634","Portugal","2015-04",4,171
"4635","Portugal","2015-05",6,177
"4636","Portugal","2015-06",7,184
"4637","Portugal","2015-07",8,192
"4638","Portugal","2015-08",1,193
"4639","Portugal","2015-09",5,198
"4640","Portugal","2015-10",10,208
"4641","Portugal","2015-11",5,213
"4642","Portugal","2015-12",5,218
"4643","Portugal","2016-01",4,222
"4644","Portugal","2016-02",5,227
"4645","Portugal","2016-03",3,230
"4646","Portugal","2016-04",1,231
"4647","Portugal","2016-05",3,234
"4648","Portugal","2016-06",4,238
"4649","Portugal","2016-07",7,245
"4650","Portugal","2016-08",3,248
"4651","Portugal","2016-09",5,253
"4652","Portugal","2016-10",9,262
"4653","Portugal","2016-11",7,269
"4654","Portugal","2016-12",3,272
"4655","Portugal","2017-01",3,275
"4656","Portugal","2017-02",4,279
"4657","Portugal","2017-03",3,282
"4658","Portugal","2017-04",1,283
"4659","Portugal","2017-05",5,288
"4660","Portugal","2017-06",2,290
"4661","Portugal","2017-07",1,291
"4662","Portugal","2017-08",3,294
"4663","Portugal","2017-09",6,300
"4664","Portugal","2017-10",4,304
"4665","Portugal","2017-11",5,309
"4666","Portugal","2017-12",5,314
"4667","Portugal","2018-01",6,320
"4668","Portugal","2018-02",3,323
"4669","Portugal","2018-03",11,334
"4670","Portugal","2018-04",5,339
"4671","Portugal","2018-05",5,344
"4672","Portugal","2018-06",6,350
"4673","Portugal","2018-07",3,353
"4674","Portugal","2018-08",3,356
"4675","Portugal","2018-09",6,362
"4676","Portugal","2018-10",3,365
"4677","Portugal","2018-11",2,367
"4678","Puerto Rico","2011-09",1,1
"4679","Puerto Rico","2012-02",1,2
"4680","Puerto Rico","2012-07",1,3
"4681","Puerto Rico","2012-11",1,4
"4682","Puerto Rico","2013-11",1,5
"4683","Puerto Rico","2014-10",1,6
"4684","Puerto Rico","2015-07",1,7
"4685","Puerto Rico","2015-08",1,8
"4686","Puerto Rico","2015-09",1,9
"4687","Puerto Rico","2015-11",1,10
"4688","Puerto Rico","2016-01",1,11
"4689","Puerto Rico","2016-06",1,12
"4690","Puerto Rico","2017-01",3,15
"4691","Puerto Rico","2017-12",1,16
"4692","Puerto Rico","2018-02",1,17
"4693","Qatar","2013-03",1,1
"4694","Qatar","2014-04",1,2
"4695","Qatar","2014-09",1,3
"4696","Qatar","2014-11",1,4
"4697","Qatar","2015-08",1,5
"4698","Qatar","2015-11",1,6
"4699","Qatar","2016-04",1,7
"4700","Qatar","2017-06",1,8
"4701","Qatar","2017-10",1,9
"4702","Qatar","2018-09",1,10
"4703","Romania","2010-08",2,2
"4704","Romania","2010-12",1,3
"4705","Romania","2011-01",2,5
"4706","Romania","2011-02",4,9
"4707","Romania","2011-03",1,10
"4708","Romania","2011-05",2,12
"4709","Romania","2011-06",1,13
"4710","Romania","2011-07",2,15
"4711","Romania","2011-08",5,20
"4712","Romania","2011-10",4,24
"4713","Romania","2011-11",2,26
"4714","Romania","2011-12",1,27
"4715","Romania","2012-01",2,29
"4716","Romania","2012-02",2,31
"4717","Romania","2012-03",3,34
"4718","Romania","2012-04",1,35
"4719","Romania","2012-05",3,38
"4720","Romania","2012-06",1,39
"4721","Romania","2012-07",1,40
"4722","Romania","2012-08",4,44
"4723","Romania","2012-09",1,45
"4724","Romania","2012-10",3,48
"4725","Romania","2012-11",3,51
"4726","Romania","2012-12",3,54
"4727","Romania","2013-01",6,60
"4728","Romania","2013-02",3,63
"4729","Romania","2013-03",3,66
"4730","Romania","2013-04",3,69
"4731","Romania","2013-05",2,71
"4732","Romania","2013-06",6,77
"4733","Romania","2013-07",2,79
"4734","Romania","2013-08",2,81
"4735","Romania","2013-09",2,83
"4736","Romania","2013-10",2,85
"4737","Romania","2013-11",2,87
"4738","Romania","2013-12",6,93
"4739","Romania","2014-01",2,95
"4740","Romania","2014-02",4,99
"4741","Romania","2014-03",6,105
"4742","Romania","2014-04",2,107
"4743","Romania","2014-05",1,108
"4744","Romania","2014-06",3,111
"4745","Romania","2014-07",3,114
"4746","Romania","2014-08",7,121
"4747","Romania","2014-09",4,125
"4748","Romania","2014-10",10,135
"4749","Romania","2014-11",9,144
"4750","Romania","2014-12",4,148
"4751","Romania","2015-01",7,155
"4752","Romania","2015-02",8,163
"4753","Romania","2015-03",8,171
"4754","Romania","2015-04",3,174
"4755","Romania","2015-05",5,179
"4756","Romania","2015-06",2,181
"4757","Romania","2015-07",4,185
"4758","Romania","2015-08",4,189
"4759","Romania","2015-09",9,198
"4760","Romania","2015-10",4,202
"4761","Romania","2015-11",3,205
"4762","Romania","2015-12",4,209
"4763","Romania","2016-01",5,214
"4764","Romania","2016-02",6,220
"4765","Romania","2016-03",7,227
"4766","Romania","2016-04",3,230
"4767","Romania","2016-05",3,233
"4768","Romania","2016-06",2,235
"4769","Romania","2016-07",6,241
"4770","Romania","2016-08",4,245
"4771","Romania","2016-09",1,246
"4772","Romania","2016-10",2,248
"4773","Romania","2016-11",3,251
"4774","Romania","2016-12",2,253
"4775","Romania","2017-01",4,257
"4776","Romania","2017-02",3,260
"4777","Romania","2017-03",6,266
"4778","Romania","2017-04",1,267
"4779","Romania","2017-05",8,275
"4780","Romania","2017-06",9,284
"4781","Romania","2017-07",1,285
"4782","Romania","2017-08",3,288
"4783","Romania","2017-09",2,290
"4784","Romania","2017-10",2,292
"4785","Romania","2017-11",6,298
"4786","Romania","2017-12",6,304
"4787","Romania","2018-01",7,311
"4788","Romania","2018-02",7,318
"4789","Romania","2018-03",7,325
"4790","Romania","2018-04",2,327
"4791","Romania","2018-05",3,330
"4792","Romania","2018-06",4,334
"4793","Romania","2018-07",4,338
"4794","Romania","2018-08",4,342
"4795","Romania","2018-09",4,346
"4796","Romania","2018-10",9,355
"4797","Romania","2018-11",5,360
"4798","Russia","2010-09",3,3
"4799","Russia","2010-10",1,4
"4800","Russia","2010-12",2,6
"4801","Russia","2011-01",2,8
"4802","Russia","2011-02",3,11
"4803","Russia","2011-03",5,16
"4804","Russia","2011-04",4,20
"4805","Russia","2011-05",6,26
"4806","Russia","2011-06",7,33
"4807","Russia","2011-07",4,37
"4808","Russia","2011-08",7,44
"4809","Russia","2011-09",5,49
"4810","Russia","2011-10",6,55
"4811","Russia","2011-11",7,62
"4812","Russia","2011-12",6,68
"4813","Russia","2012-01",13,81
"4814","Russia","2012-02",6,87
"4815","Russia","2012-03",8,95
"4816","Russia","2012-04",5,100
"4817","Russia","2012-05",6,106
"4818","Russia","2012-06",7,113
"4819","Russia","2012-07",9,122
"4820","Russia","2012-08",5,127
"4821","Russia","2012-09",10,137
"4822","Russia","2012-10",12,149
"4823","Russia","2012-11",12,161
"4824","Russia","2012-12",6,167
"4825","Russia","2013-01",11,178
"4826","Russia","2013-02",10,188
"4827","Russia","2013-03",9,197
"4828","Russia","2013-04",8,205
"4829","Russia","2013-05",10,215
"4830","Russia","2013-06",9,224
"4831","Russia","2013-07",9,233
"4832","Russia","2013-08",9,242
"4833","Russia","2013-09",10,252
"4834","Russia","2013-10",15,267
"4835","Russia","2013-11",12,279
"4836","Russia","2013-12",10,289
"4837","Russia","2014-01",15,304
"4838","Russia","2014-02",12,316
"4839","Russia","2014-03",13,329
"4840","Russia","2014-04",13,342
"4841","Russia","2014-05",10,352
"4842","Russia","2014-06",11,363
"4843","Russia","2014-07",10,373
"4844","Russia","2014-08",10,383
"4845","Russia","2014-09",26,409
"4846","Russia","2014-10",15,424
"4847","Russia","2014-11",19,443
"4848","Russia","2014-12",19,462
"4849","Russia","2015-01",13,475
"4850","Russia","2015-02",10,485
"4851","Russia","2015-03",4,489
"4852","Russia","2015-04",25,514
"4853","Russia","2015-05",13,527
"4854","Russia","2015-06",11,538
"4855","Russia","2015-07",18,556
"4856","Russia","2015-08",17,573
"4857","Russia","2015-09",17,590
"4858","Russia","2015-10",27,617
"4859","Russia","2015-11",12,629
"4860","Russia","2015-12",13,642
"4861","Russia","2016-01",15,657
"4862","Russia","2016-02",14,671
"4863","Russia","2016-03",16,687
"4864","Russia","2016-04",20,707
"4865","Russia","2016-05",8,715
"4866","Russia","2016-06",7,722
"4867","Russia","2016-07",10,732
"4868","Russia","2016-08",18,750
"4869","Russia","2016-09",27,777
"4870","Russia","2016-10",20,797
"4871","Russia","2016-11",21,818
"4872","Russia","2016-12",19,837
"4873","Russia","2017-01",18,855
"4874","Russia","2017-02",12,867
"4875","Russia","2017-03",13,880
"4876","Russia","2017-04",10,890
